  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
    219342,     12506.0000,       2.39433243,       1.80000000,       3.06327500,       2.30289451
    263210,     12504.9300,       2.39432820,       1.80000000,       3.06353100,       2.30309103
    315852,     12406.7700,       2.39433112,       1.80000000,       3.08777300,       2.32131277
    379022,     12465.8100,       2.39433087,       1.80000000,       3.07314800,       2.31031829
    454826,     12425.0400,       2.39433229,       1.80000000,       3.08323500,       2.31790008
    545791,     12400.5100,       2.39433161,       1.80000000,       3.08933200,       2.32248431
    654949,     12353.9500,       2.39432986,       1.80000000,       3.10097400,       2.33123818
    785939,     12382.6700,       2.39432834,       1.80000000,       3.09378000,       2.32583138
    943127,     12408.1400,       2.39432701,       1.80000000,       3.08742900,       2.32105814
   1131752,     12373.9300,       2.39433171,       1.80000000,       3.09596900,       2.32747375
   1358102,     12387.5800,       2.39432690,       1.80000000,       3.09255100,       2.32490885
   1629722,     12313.0000,       2.39433211,       1.80000000,       3.11128900,       2.33899055
   1955666,     12369.2800,       2.39432848,       1.80000000,       3.09712900,       2.32834895
   2346799,     12327.8200,       2.39433308,       1.80000000,       3.10755200,       2.33618023
   2816159,     12346.9800,       2.39432868,       1.80000000,       3.10272400,       2.33255495
   3379391,     12299.5100,       2.39433402,       1.80000000,       3.11470500,       2.34155676
   4055269,     12353.0900,       2.39433474,       1.80000000,       3.10119700,       2.33140108
   4866323,     12345.7100,       2.39433054,       1.80000000,       3.10304400,       2.33279370
   5839588,     12343.4000,       2.39433221,       1.80000000,       3.10362800,       2.33323111
